Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclInstanceVariablePrivate,CountDeclInstanceVariableProtected,CountDeclInstanceVariablePublic,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,MaxCyclomatic,MaxInheritanceTree,MaxNesting,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.executeAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,0,7,0,5,0,4,2,3,0,3,2,,,0,,,0,00,2
Public Method,"org.telegram.telegrambots.bots.DefaultAbsSender.getBaseUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,18,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultAbsSender.getBotToken",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,4,2,1,5,1,1,2,1,1,1,,,0,,,1,25,1
Public Final Method,"org.telegram.telegrambots.bots.DefaultAbsSender.getOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Protected Final Generic Method,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethod",,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,0,9,3,5,0,5,3,5,2,4,2,,,1,,,0,00,2
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethod.Method",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethod.T",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Protected Final Generic Method,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync",,,,,,,,,,,,,,,,,,,,,,,,,,,1,20,1,18,3,12,1,2,5,9,3,7,1,,,0,,,0,06,1
Protected Generic Method,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync",,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,13,4,9,0,2,6,8,3,7,1,,,1,,,0,00,3
Anonymous Class,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.(Anon_1)",14,1,13,0,3,1,7,7,0,,0,0,,,,1,0,,,,1,1,0,0,0,1,,15,1,14,1,11,0,,4,7,2,6,,3,2,2,0,0,0,00,3
Public Method,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.(Anon_1).run",,,,,,,,,,,,,,,,,,,,,,,,,,,4,14,1,13,1,10,0,5,4,7,2,6,3,,,2,,,0,00,3
Lambda Method,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.(lambda_expr_1)",,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,0,8,1,6,0,5,3,4,1,4,2,,,0,,,0,00,2
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.Callback",0,0,0,0,0,1,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,,0
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.Method",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.Method",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.T",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendApiMethodAsync.T",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Private Method,"org.telegram.telegrambots.bots.DefaultAbsSender.sendHttpPostRequest",,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,0,5,1,2,0,5,1,3,1,2,1,,,1,,,0,00,1
Private Generic Method,"org.telegram.telegrambots.bots.DefaultAbsSender.sendMethodRequest",,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,0,8,3,6,0,10,6,7,3,6,1,,,0,,,0,00,1
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendMethodRequest.Method",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Generic Parameter,"org.telegram.telegrambots.bots.DefaultAbsSender.sendMethodRequest.T",0,0,0,0,0,0,1,1,0,,0,0,,,,0,0,,,,0,,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,,0
Public Class,"org.telegram.telegrambots.bots.DefaultBotOptions",4,0,3,0,1,2,10,10,0,,0,0,,,,25,12,,,,25,25,0,0,0,25,,144,26,101,44,30,17,,42,69,39,30,,1,1,0,90,90,0,17,25
Public Constructor,"org.telegram.telegrambots.bots.DefaultBotOptions.DefaultBotOptions",,,,,,,,,,,,,,,,,,,,,,,,,,,20,8,0,8,1,6,0,8,6,7,1,6,1,,,0,,,0,00,1
Public Enum Type,"org.telegram.telegrambots.bots.DefaultBotOptions.ProxyType",0,0,0,0,0,1,1,1,0,,0,0,,,,2,4,,,,2,2,0,0,0,2,,6,0,6,5,0,0,,0,1,1,0,,0,1,0,,,0,00,0
Public Implicit Method,"org.telegram.telegrambots.bots.DefaultBotOptions.ProxyType.valueOf",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,00,0
Public Implicit Method,"org.telegram.telegrambots.bots.DefaultBotOptions.ProxyType.values",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,00,0
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getAllowedUpdates",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getBackOff",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getBaseUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getGetUpdatesLimit",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getGetUpdatesTimeout",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getHttpContext",,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getMaxThreads",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getMaxWebhookConnections",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getProxyHost",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getProxyPort",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getProxyType",,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.getRequestConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setAllowedUpdates",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setBackOff",,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,3,1,1,4,1,1,2,1,1,1,,,0,,,1,33,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setBaseUrl",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setGetUpdatesLimit",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setGetUpdatesTimeout",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setHttpContext",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setMaxThreads",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setMaxWebhookConnections",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setProxyHost",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setProxyPort",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setProxyType",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.DefaultBotOptions.setRequestConfig",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,4,1,1,2,1,1,1,,,0,,,1,33,1
Public Abstract Class,"org.telegram.telegrambots.bots.TelegramLongPollingBot",5,0,4,1,1,2,6,6,5,,0,0,,,,6,0,,,,6,104,0,0,0,6,,41,4,23,11,6,14,,6,13,7,6,,1,3,0,0,0,0,61,6
Public Constructor,"org.telegram.telegrambots.bots.TelegramLongPollingBot.TelegramLongPollingBot",,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Constructor,"org.telegram.telegrambots.bots.TelegramLongPollingBot.TelegramLongPollingBot",,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,4,2,1,4,2,1,2,1,1,1,,,0,,,1,00,1
Public Constructor,"org.telegram.telegrambots.bots.TelegramLongPollingBot.TelegramLongPollingBot",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,4,2,1,4,3,1,2,1,1,1,,,0,,,1,00,1
Public Constructor,"org.telegram.telegrambots.bots.TelegramLongPollingBot.TelegramLongPollingBot",,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.TelegramLongPollingBot.clearWebhook",,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.TelegramLongPollingBot.onClosing",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Abstract Class,"org.telegram.telegrambots.bots.TelegramWebhookBot",5,0,4,2,1,2,8,8,2,,0,0,,,,5,0,,,,5,103,0,0,0,5,,38,4,20,10,5,14,,5,11,6,5,,1,3,0,0,0,0,70,5
Public Constructor,"org.telegram.telegrambots.bots.TelegramWebhookBot.TelegramWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,4,2,1,4,2,1,2,1,1,1,,,0,,,1,00,1
Public Constructor,"org.telegram.telegrambots.bots.TelegramWebhookBot.TelegramWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,3,1,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Constructor,"org.telegram.telegrambots.bots.TelegramWebhookBot.TelegramWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,4,2,1,4,3,1,2,1,1,1,,,0,,,1,00,1
Public Constructor,"org.telegram.telegrambots.bots.TelegramWebhookBot.TelegramWebhookBot",,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,3,1,1,0,3,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.bots.TelegramWebhookBot.setWebhook",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Package,"org.telegram.telegrambots.extensions",0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0,00,0
Package,"org.telegram.telegrambots.extensions.bots",0,0,0,0,0,,,,,0,0,0,,0,,0,0,,,,0,,0,0,0,0,,0,0,0,0,0,0,,0,0,0,0,,0,,0,,,0,00,0
Package,"org.telegram.telegrambots.extensions.bots.commandbot",8,0,4,4,1,,,,,4,0,0,,4,,39,3,,,,39,,3,0,0,36,,428,51,203,101,57,175,,84,132,78,56,,4,,3,,,0,86,44
Public Interface,"org.telegram.telegrambots.extensions.bots.commandbot.CommandBot",13,0,3,10,1,0,2,2,2,,0,0,,,,3,0,,,,3,3,3,0,0,0,,37,2,9,4,2,26,,3,6,4,2,,1,0,0,0,0,2,89,2
Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandBot.filter",,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,0,3,1,1,13,1,1,2,1,1,1,,,0,,,4,33,1
Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandBot.processInvalidCommandUpdate",,,,,,,,,,,,,,,,,,,,,,,,,,,3,9,0,3,1,1,6,1,1,2,1,1,1,,,0,,,2,00,1
Abstract Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandBot.processNonCommandUpdate",,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,1,1,0,7,0,1,1,1,0,0,,,0,,,7,00,0
Public Class,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage",7,0,3,4,1,1,2,2,0,,0,0,,,,7,1,,,,7,7,0,0,0,7,,70,8,27,9,10,36,,9,18,9,9,,2,1,1,43,0,1,33,8
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage.CommandMessage",,,,,,,,,,,,,,,,,,,,,,,,,,,1,12,0,3,1,1,9,2,1,2,1,1,1,,,0,,,3,00,1
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage.getArgs",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,3,1,1,4,3,1,2,1,1,1,,,0,,,1,33,1
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage.getArgsStr",,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,0,3,1,1,5,5,1,2,1,1,1,,,0,,,1,67,1
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage.getCommandMessage",,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage.getCommandText",,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,0,3,1,1,4,3,1,2,1,1,1,,,0,,,1,33,1
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage.getCommandText",,,,,,,,,,,,,,,,,,,,,,,,,,,4,10,0,6,1,4,4,5,2,4,1,3,2,,,1,,,0,67,2
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.CommandMessage.getMessageText",,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,0,3,1,1,3,2,1,2,1,1,1,,,0,,,1,00,1
Public Abstract Class,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot",8,0,5,3,1,3,11,11,0,,0,0,,,,15,1,,,,15,119,0,0,0,15,,138,15,69,30,22,54,,21,39,18,22,,4,4,3,29,0,0,78,17
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.TelegramLongPollingCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,4,2,1,6,3,1,2,1,1,1,,,0,,,1,50,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.TelegramLongPollingCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,4,2,1,9,2,1,2,1,1,1,,,0,,,2,25,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.TelegramLongPollingCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,5,2,2,10,4,2,3,1,2,1,,,0,,,2,00,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.TelegramLongPollingCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,3,1,1,5,3,1,2,1,1,1,,,0,,,1,67,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.TelegramLongPollingCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,3,10,0,3,1,1,7,2,1,2,1,1,1,,,0,,,2,33,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.TelegramLongPollingCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,5,12,0,4,1,2,8,4,2,3,1,2,1,,,0,,,2,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.deregister",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.deregisterAll",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Abstract Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.getBotUsername",,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,0,2,2,0,3,1,1,1,1,0,0,,,0,,,1,50,0
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.getRegisteredCommand",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.getRegisteredCommands",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.onUpdateReceived",,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,0,13,3,7,1,7,4,8,2,7,4,,,3,,,0,08,4
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.register",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.registerAll",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramLongPollingCommandBot.registerDefaultAction",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,1,1,2,1,1,1,,,0,,,0,00,1
Public Abstract Class,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot",8,0,5,4,1,3,12,12,0,,0,0,,,,14,1,,,,14,117,0,0,0,14,,136,14,68,28,23,54,,21,39,17,23,,4,4,3,29,0,0,79,17
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.TelegramWebhookCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,4,2,1,6,3,1,2,1,1,1,,,0,,,1,50,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.TelegramWebhookCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,0,4,2,1,9,2,1,2,1,1,1,,,0,,,2,25,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.TelegramWebhookCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,4,15,0,5,2,2,10,4,2,3,1,2,1,,,0,,,2,00,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.TelegramWebhookCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,3,1,1,6,3,1,2,1,1,1,,,0,,,2,00,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.TelegramWebhookCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,0,3,1,1,8,2,1,2,1,1,1,,,0,,,2,67,1
Public Constructor,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.TelegramWebhookCommandBot",,,,,,,,,,,,,,,,,,,,,,,,,,,5,13,0,4,1,2,9,4,2,3,1,2,1,,,0,,,2,25,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.deregister",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.deregisterAll",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.getRegisteredCommand",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.getRegisteredCommands",,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.onWebhookUpdateReceived",,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,0,14,3,8,1,8,5,9,2,8,4,,,3,,,0,07,4
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.register",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
Public Final Method,"org.telegram.telegrambots.extensions.bots.commandbot.TelegramWebhookCommandBot.registerAll",,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,0,4,2,1,0,2,1,2,1,1,1,,,0,,,0,00,1
